sample_id,label,n_events,n_nodes,n_edges,build_time_s,peak_memory_kb
9f786b89210e01fb088da6b935624b170e38005fde0f14b54d387d3ae0afef79,Emotet,151,130,151,0.000233,
9f80b5d6dc1a155418079737f3f93a38c1333bda1d9fc3044d101ce4f92526e0,Emotet,250,177,250,0.000341,
9fa0e97416346d9b324e12b9d9e1f5084921e81f2bc4afda8b6e20da712a4998,Trickbot,1527,716,1527,0.002193,
9fc761dab2096e1f5981046780fb9940b63c01b40a6ff402013864a28311ee1a,Emotet,252,182,252,0.000438,53
9fd0bddf30f90a961fadc42e85d1d8fcd0a73c86227385362e4ffb69e80c843e,Emotet,262,184,262,0.000440,
9fd35da1831339d9fe747d63d29d71891346df00ee96148096226ef00c2f8f8b,Emotet,216,180,216,0.000310,
9fe3ac542b3aaef631ee61f301b1dfe6f2663fc4fd53b225b1786700c1166dce,Trickbot,10,10,10,0.000023,
9ff0d977078f43704cfd927137420c875065e830236fd1e3d6b2e3d9ddd3270b,Emotet,163,134,163,0.000255,
a019809c9e23f20884151e78421819ba507c04bee0c071c8b6957ba47aff4e45,Emotet,316,195,316,0.000471,
a01fdfba8e0efff6b1252470be99ae38db4689f50372f738c2e53babaf3c1963,Emotet,166,133,166,0.000288,
a02398d246c2b72d8b453c01de7f2a4cf4dc2748248da9fffb0e194aabd4575e,Trickbot,119,58,119,0.000183,
a028a439d47832c14e1adcc705bb641ce8a013414d207e8f50df23d7cec35b42,Emotet,41,24,41,0.000070,
a0536f7eb759331684f01d876a8f4015b87b2cb72907eb95f1a5e53bd4411ab9,Emotet,187,143,187,0.000299,
a0646344eba705722cde5b113755b36e63e68c0ae509187c1ce8816e3ebf4891,Trickbot,28,27,28,0.000049,7
a0752e384840a7f5bfefdec438954aeef4a9f347c539b006039cf4943e5e5e62,Trickbot,17,17,17,0.000039,
a08db9bb160ca7e071cfe58598b22218a245f79017cf384eafa0e17a25919250,Emotet,250,175,250,0.000425,
a091f487cf8544d5877bf14462d1bb1c419daf360a7e915a112703ddd4e6a16e,Emotet,163,137,163,0.000279,
a0a8c6715ab3c1121ca9adda4f44013c7f1612251abfab2d19f8a207e8792843,Emotet,8,8,8,0.000021,
a0adfb2893a1adca879cfe70813b2b314fa38a399f5d19a3724fb3c8c9e0c604,Trickbot,38,32,38,0.000073,
a0b10fbe9b2e8d2285c324ccedd2046e5e3ef61b7483933ca1039ecd132e3379,Emotet,1176,1002,1176,0.002409,
a0db26fd7eef2c16bac23162c2038ce3ed1434fbcd8f2027fd284e6cf93e6627,Emotet,324,226,324,0.000667,
a0df31e1d6b2512facdc5ac3ea6d7e08e97389b5ae74a1ad8511c2cb2e1f28b9,Trickbot,93,77,93,0.000232,
a0ea30463c6da0b53f5b4a5670357f81e7902265696088469d4dbf9744f5afa0,Trickbot,1213,802,1213,0.002512,
a0eca7719690460e619681852f748791ef97d8fc5e35e5bfe1ff67e6e8a50640,Emotet,1025,948,1025,0.003032,275
a0ff08bfb1ed39e5b80736a7ef810ad02061bead1a1a5ec001cf6275df1bdce9,Emotet,257,179,257,0.000444,
a1059b678e709f7dbcb183d6c1917f8ed82b63fe47d297fff0472f2f8d5fd984,Emotet,345,188,345,0.000530,
a1162af3b21b3533b2653fb0505f7b6a97ac437e977307a8a6396d6f5564e91a,Trickbot,1196,806,1196,0.002151,
a1287bbd4299b1ddeedb86d6756f49b780a0d1a96c7dfee30919a9cfa28c2821,Trickbot,92,78,92,0.000169,
a13bd90cfa35b2f25c8a16e8f5960b430ea291326fb84dc0a0543bfe35c81b19,Emotet,1060,976,1060,0.002222,
a14d9e1f31ed66143e0d4966e077b1989a351b76ef85e982576ed89975883a43,Trickbot,1178,759,1178,0.001939,
a15aee6f190922e5ce0c1c1015e17c93ed20ffaf17a7f87fa2489d241821c3a5,Emotet,187,98,187,0.000253,
a165fd674eaf4623071b36baf11252196098de9bbe8a2d2a770466ed75098c48,Emotet,215,171,215,0.000319,
a181fc4f53a63c34306a7c2be8db3e1dc311ab16509e03a5c57506d41ed7ece7,Trickbot,9,9,9,0.000024,
a18a0b5f7e92a4dc566f2dda996dee24fdfc8bac4406e92ad28237e6842faf14,Trickbot,56,44,56,0.000085,13
a192a1841f3e32ee40f4c870e9f7431eb2d70fe4c35ee0264a7e3a88d9970f89,Trickbot,1864,1241,1864,0.003358,
a1aa1350bc4e619030bb4b0a6d6efa49f98f196aee768a76fbd8d132cc585b46,Emotet,1055,967,1055,0.001847,
a1c041205313cc8244dce9fa24c0779f3d3d5a7de3e29b393745aed0c7495497,Trickbot,17,17,17,0.000041,
a1cf1e9cfa2e1cc22044321d00ba810c1b8530c9402b6304fb567f73167e4587,Trickbot,1393,961,1393,0.002307,
a1d9e8ab721717483702d8bd09ff4e4c68e2734cd25406b0a41bfe944f58558f,Trickbot,80,68,80,0.000122,
a1da9e4fe1a970c15d16fc1958ea7cc7f62e8543e2ed6a5e17b1720f3634d786,Trickbot,42,35,42,0.000075,
a1e93a41ad8f47d39bea4729dd0765bd93b35414b2c2cc961245a19c749a2978,Trickbot,8,8,8,0.000019,
a1f3ca4843db0d01d679d7d046ff6a0b11233dde1e7e304777779fa95de3c7c7,Trickbot,19,19,19,0.000051,
a207e2039ecaffdd67d90b3ad83c06820005be33a0a870a105a4e10ca7a281f7,Emotet,181,139,181,0.000276,
a20c00d71dc8dfcb1589940b993cd9c6703903e126feaca3c9a3a0def4d7bd2f,Emotet,1073,975,1073,0.001909,285
a21ad5c34ef39bceca4593324be7d25834b5b346b9d41b17e2e3cce63e47bc2b,Trickbot,1881,1232,1881,0.003271,
a2269ea055a7ea6dfc5065b6f69854b9702d94d97af43f8c2c50342f9cf62195,Emotet,248,179,248,0.000441,
a22b1c367054930912f4c05c0522834428d37d8715872a85b95ae331c3a3dc27,Emotet,967,936,967,0.002212,
a22dbb8bb66098135d99ab90119ad3d86978a54e5a71ae66ebfb102e093c5d80,Emotet,187,141,187,0.000345,
a23d1a84cac70725f82d09b8ab65c946979dfd36a4cbc626a606c90dff2150a7,Emotet,157,136,157,0.000307,
a23ec414050101d59d86882af4b08352b69127cd2cec22b9037ee2d5468293c5,Emotet,270,191,270,0.000462,
a267d02513508dc07fe8e7e3602007b84191b6bbf850c3d7475368faefab992a,Trickbot,1845,1218,1845,0.003249,
a2998ec868998c8175a8459d60155e0efbc50aac117283242eedd009777929bd,Trickbot,428,156,428,0.000543,
a2a596e4fc7dab6fd6b7d4159ca19da83cae2a49526e61f1700f88fa5c46b738,Emotet,169,140,169,0.000244,
a2a8e6b0de80d62d62dd31253f482fb3f2f49253b308967c514207c7c4d38538,Trickbot,81,37,81,0.000108,14
a2acd364f8bfe4222ffd1979fc36e6ff156d66c324b74de767ec8d577cfb5d63,Emotet,338,202,338,0.000481,
a3045710bb22a0fdfbc522230e3a0b5e1e669db67fad3849a5eea0784f5526c5,Emotet,356,197,356,0.000528,
a32992ef9f5f131a8739ff65e411e1c3a41d7c7dadb2241e049638cf7ba1a909,Emotet,13,10,13,0.000028,
a32d866b3044e1129f4f0bdaa64883d811d3e6f8e9808f61cf05b98fe9eace50,Trickbot,1393,911,1393,0.002125,
a3447c68e0005200596664fe9834e6c64887c519a9d03a62078fde9124442d87,Emotet,293,191,293,0.000470,
a34b4f0d8567d29a8eb3459e0580764b88989ae0716abc43eeb032c309871f2b,Trickbot,91,40,91,0.000128,
a35db32224466a9454c3f936ba216aa482e576d48a985a85ee61ee31b9ebbc26,Trickbot,74,59,74,0.000109,
a369dc666f171bafa19d3b88eb0c3e64e15c05ae87a66888ec8cda79d276daaa,Emotet,178,134,178,0.000266,
a3826685694755dc34e80f4b0d06dbacd0cb285116027ccfde6b9342e0a64e0d,Trickbot,90,62,90,0.000139,
a3862346010c7388632609fe095dee8657a62dd42264c6964395dab0b6878b33,Trickbot,90,55,90,0.000151,17
a39ddc510349c9593a81ca67b7b1ddbf536f5f6819b65ec5c585a40fce51ab90,Emotet,565,248,565,0.000832,
a3b07ff3a4771c65856e1b5ad3f2668182b8a29889786f7853a1503a2958ff03,Emotet,43,28,43,0.000080,
a3cbe6c252650aa3752cd2299c60caa4825a9432016c5c009a4cbaa06179f672,Trickbot,1078,757,1078,0.001813,
a3d919dfbf4b7fbf3a65139de1bd424c77358292a40fa384b1c98d259b3deae0,Trickbot,1165,731,1165,0.001854,
a402526b2466535294edd3fc79d51d29be3848f40807ca88dca5188ad567e0c7,Trickbot,86,61,86,0.000150,
a403182b29339ee2c8455873c1245f1798109ab5ee0f2de51a9f93a6adb86d7a,Trickbot,1430,867,1430,0.002321,
a4072e5e75f669fde8c4d6dd37fcbec867b7e1c709b55a4d5dc63467ec9e8733,Trickbot,133,92,133,0.000215,
a4098e17a6dfdbf291a298eaf7afe038cfbe72a78921a7c12e5610c010eeafe4,Emotet,142,90,142,0.000217,
a420b4ff03f52cd8c27322f8a02d5ca3bfc2f0defcfdcb73cf8491aca68a6f8f,Emotet,154,131,154,0.000329,
a42b96e42a382cbc1936aafa051fcc010a3b3d50d98c1f3c0d0c13d9f69552dd,Trickbot,113,57,113,0.000221,20
a4388fe82b99952d6259b4a3cb77f058abb411219a1e04c5f8ce4abc7e484f79,Emotet,183,141,183,0.000341,
a44a0e5470d68d96c5201418b016d75efbb97e70b9bf4c8b74e24a3bc974a090,Trickbot,17,17,17,0.000038,
a451bf26b96a2fa9a8165cd356aba86a42740d35502bd8808c46e9ac5f5cd76f,Trickbot,141,68,141,0.000215,
a4770b03722951518e39ad8b73adbdbaac1c0e5779f664db80aa2f4055c1f6f1,Emotet,256,187,256,0.000441,
a488d73b82df37665b5eef02ad7848e80205f6f622f81b92be1f3aef044c27b1,Trickbot,39,33,39,0.000062,
a48f1a78c5eb20195086b0e1bf67825987dc3ff616d3e1f969480831aa65538e,Trickbot,1368,835,1368,0.002364,
a490adcdef81a8fc2d05470016c91f17e2e1680540ac1264ec36d5eefb3c9310,Trickbot,47,36,47,0.000072,
a494a1e7e30c804616223c14e072531b6628bbf8956590c8fa9bdd03f097453b,Emotet,50,27,50,0.000070,
a498d19f34b8ac83b1a86d54f626085c14f3fa259f7b4738c7a88a4098f73ce8,Emotet,425,216,425,0.000608,
a4a67a9cb7c725ff973a8e1ddeec749712d3ec9cf734b430d0c9486414c6c4ed,Trickbot,3556,2023,3556,0.006191,766
a4bd520ed987c71b599ec8a96be249baa068dcf942dc8f92543fb36b1cebf9fb,Emotet,276,186,276,0.000392,
a4cb17208e869e830d63b5430468dbfb4a06659f7892aa681bad064559bc22f4,Emotet,211,148,211,0.000283,
a4dfd173610d318acb4784645cf5e712d552b51d0c8cf10b2c4414d0486af27d,Trickbot,64,51,64,0.000124,
a4f5f8c23014c7271a64bd1fb38e534eba30373d907d17f6f6f571e0046ebc07,Trickbot,1854,1228,1854,0.003028,
a52e25ac51ac2cc7b5db637f3662051eee71ce084c31e9d109656b6997a046dc,Emotet,280,201,280,0.000486,
a546ab2e65dd16cc08fcb6bb54958ecc5c909fe5ac02b738615d171e11cc9d7a,Trickbot,77,60,77,0.000114,
a5596b2658443fb8592e80c0fe2d2eca086aab8f0925f908c3f407c1cfcd0931,Trickbot,45,36,45,0.000072,
a56455dd216c978a1518dc99df5ba01cfcc494479442043a1cdb8919b827eb3c,Trickbot,100,78,100,0.000148,
a567d8e9dd424274c9efa4919c5776ae5df56bb83026d2ca595d0ac6becef6f0,Trickbot,1485,894,1485,0.002319,
a56e8cb64743eaa6b644520a9a52d7372fde613498abbc52f9ed72386909b112,Emotet,190,148,190,0.000293,39
a573c781543b04747f259278de09908b1a76b2afc6c00cc6bb1eeefa4df43756,Trickbot,68,48,68,0.000105,
a578b07eb06e3b7ec15267f92fc5837bbbacc80bf999aa0528bbfc76e742680f,Emotet,74,38,74,0.000130,
a59b18cb5b651aa55982c9d12cb6291dc208a9df4103a1229cdc93dcb866c73b,Trickbot,224,133,224,0.000295,
a5c49e85ae643b70a7f2d294c01dd545902c498275f4e3ffb64c85b6c1faf34a,Trickbot,1885,1222,1885,0.003518,
a5da1da9037c21d08a1489c36e31498392e6e42c504f45690a0dfbe62c415e27,Emotet,286,191,286,0.000508,
a60ef75490049415eec4d8468966ac70bdcc54ec30eb961958eeb5145c9d9bb1,Emotet,321,230,321,0.000584,
a6119f442c336a2b8dccddf9cc7d75b5119ec8c1bdd66198437bc34ad2eaf0b4,Emotet,161,136,161,0.000259,
a632df1c98ccc6db615b2e00cd5648734a5cf2c4d6b2bcadf680aa1be15c4e23,Emotet,1068,978,1068,0.002055,
a64985db9a9254c4c43c10761f74d21dedcabb96ad5c2d2131e140c339a910e3,Trickbot,38,32,38,0.000068,
a64d63f2cda8e98db424d8751e120fba8424e48f4beaff953aaf47604e2eca36,Trickbot,8,8,8,0.000022,2
a65c8bf51db2f49c4a01a877fedb355f8f36b3880d417d61eae61cfc469690bc,Emotet,310,191,310,0.000465,
a6764888e29910599d22eca3eb73ba7d739f9df0be4a4dc74edef8b6d28c2a72,Trickbot,9,9,9,0.000023,
a67915345f7a32e7c40c51469a983ae18b731a658c04e370f2674ce8246c32dd,Emotet,165,137,165,0.000307,
a67daff5c459e180287c6b2a633b67fb104e6b0d78dd96a13628fe923886ce65,Emotet,56,31,56,0.000086,
a68584b3149d3229d6a3b84a42a18a0ba39aed76fce9896be409567dd72e082f,Trickbot,17,17,17,0.000049,
a689c6bc1ab4b5152883cecf0479b621ea14b7f9e53fc4e6b6178069d9936437,Emotet,166,138,166,0.000266,
a68ada1a158b999728d8d23eac6e9bbddaf2a28bbceeaf31c4233588bdc7ff74,Trickbot,191,86,191,0.000290,
a6923411c4148b1e223d8deb6fb391012fb70b33a9f301d6037236520c5f324b,Trickbot,24,18,24,0.000048,
a6b5369fabd103c18be848b976c6a6a0fe220908af0a530cdfcb862ba921d2b3,Trickbot,8,8,8,0.000022,
a6b795f0a57479f1613ce204f2b7a0daf39290136dfb88173598dd38c8a60e38,Emotet,336,199,336,0.000515,64
a6b7afb0f68713f72a74e25ab37daadedc41f44180c86d14a740dd197072e1d8,Emotet,79,37,79,0.000118,
a6c077c59e1e767a17c3cb0c59e43a74ec1594b24516c4ce324eb8ff7f02eb16,Trickbot,135,63,135,0.000173,
a6c51d0705f4503b987b94faac136992bf6b33949905685771733546d594bca2,Emotet,350,203,350,0.000574,
a6d905feb45c443fcabb8253cee1949e20b447163265e6b4299939cf72de9075,Trickbot,1934,1292,1934,0.003425,
a6e16613af683f2555eed72e59af98af504a737167d8b178d12cbd8b1916f28a,Trickbot,17,17,17,0.000035,
a6e715eb6b059574fe6def8ebeb4c164b05ddf376356eb8609666d0a3d0a0d40,Emotet,195,148,195,0.000325,
a6f9ffe7915327bf78f140f19f7e3c2dcb4c127ed2c79e3a1e6427cc805e64dc,Emotet,235,163,235,0.000323,
a6fee108c44b5882dd62590d000b5b385fe049ce5dd163a7b19c92963d1dd105,Trickbot,106,59,106,0.000149,
a7169ace2b4d5189f4d65fc4911f83a24733cf5552cc9bfa0dc15b7efdff2032,Emotet,157,134,157,0.000231,
a71f004397fbc140d6fd0fe19c079cefcce4b691534522d5a44ce76128ce5fa2,Trickbot,18,18,18,0.000040,5
a742dd1829bf43e23262d378d8e5219c5c9da60c28bbc3c063274aad4b961171,Trickbot,3700,1990,3700,0.006193,
a749d54f5194ee39648e25c85200a8761efd7a64300a055b40ab31c47016e8a8,Trickbot,111,66,111,0.000178,
a754831e1f442160dc388dfffba63a092191b372ba8ea70f2221c98dbcfc36e4,Emotet,1107,986,1107,0.001794,
a76827258b0dddadce0a6ceb887cb0b7d1fb66da7a7a8ab664d6fdc63bc36a6d,Emotet,400,240,400,0.000565,
a7706e0d7026cc9aa5435d30736406702e890de942d061ba8bf05d48f65a462a,Trickbot,76,59,76,0.000117,
a771c02bf0b2b7587640f5393ce9e3afe7aaa7f80f142bb1aeef8d0fcae12f66,Emotet,207,152,207,0.000281,
a78189554471acd193f4cd6e15485b26c362a33a600eec54608852e7b29c8790,Trickbot,43,36,43,0.000071,
a78effcf20f9adfe87023df534ea0b9c38ba291803c73ff69fd317a0ba834727,Emotet,85,60,85,0.000128,
a7a19e739457dc835e04a4fb39c94b2831d193a5deece0d363f8795f192fbb94,Trickbot,8,8,8,0.000023,
a7a4bec0a3c9b6539ea826c03eea01d4dc41300ec798b43e5ae08da7f2c12d7f,Emotet,235,186,235,0.000429,51
a7ac6c2ed38dc68b60e3adc0e9e3e52e5a97899d89529d79f3ff0e95dbbcdff8,Emotet,26,12,26,0.000041,
a7bc756e08315e0954199c30500053791ffe54a4ac8345972b42f66102a60302,Trickbot,17,17,17,0.000048,
a7bfb00cabcbcb64e1a2a57257b08aac2fe98f07fe035f19641e6e78e4f9a4d8,Trickbot,18,18,18,0.000056,
a7cebe31c0a7373468df7be4c201ae237889bc3734b287ca5f35b72b57061a0b,Trickbot,9,9,9,0.000023,
a7cfae815cac1c6a616a465a4b6f69ce63b6620ca1b2b8614ef81fd447163ebb,Trickbot,20,19,20,0.000051,
a7d3c2a88d4036e24329359d1081d6824982a287c38ec2a5113cb3b18b79c162,Emotet,35,15,35,0.000062,
a81ab9440f9ab201e4983be79b8e022f544ff78d96e5d320718e03125d199eec,Emotet,953,927,953,0.001800,
a82a99ab27512a43aae6e5f337b9073b210e6508dc629ab10e059675429ffbf8,Trickbot,1869,1223,1869,0.003064,
a8341bf4255342bd5674aecc6fcfc16b4364404e088c62968de96e53b5b23cae,Trickbot,1157,754,1157,0.001768,
a85457484f51eb2a3c221169385097b986efb2b4906d9f090616dd05b9d15630,Emotet,190,147,190,0.000345,39
a859af1483a5d5c3485a28f3f0b700c56a8eb36949e10353882f38d3d22cb493,Trickbot,76,37,76,0.000118,
a85ca68cc9d22a82b252e15d5c3f258af6775c56fb89760a1e70f0e710613cce,Trickbot,9,9,9,0.000024,
a8727e910783011c6709e36245219b2b7c9c05a7613b5f91546bee9f0dfc1375,Trickbot,8,8,8,0.000031,
a88401e083af59d184957a8d67d6f094acf63207884adb255cf677573eb3a0ac,Emotet,206,170,206,0.000338,
a88f5c48e37b26b4df482415d620dde31507161880ba89f80c7dd5645b4316af,Trickbot,1899,1235,1899,0.003068,
a896efb0204d92a68bd20a5fa3383ff2bb50af1a58d2a048d1b8280163adb378,Emotet,977,934,977,0.001694,
a89f9dee1b8be51d7d666e913752f9f3000a851102b5bee9b3c856e49589c98e,Emotet,1063,979,1063,0.002106,
a8b046adb9ac1d19d2f76334b995a3d5c24f952889e51ace28604f30d92b801a,Trickbot,43,36,43,0.000087,
a8b4f4871dab91ed62862beb38b67f060e4571d6a315e7921cb4ca7885898e54,Trickbot,98,66,98,0.000134,
a8c34a35c117f018b6bb1c3cdc46eafb4ba7302e718f994b25f0503f55bf58ff,Emotet,36,23,36,0.000063,8
a8ce2aad5fcba637c5c965df5bb55d2ecae382b90d225a53731d8fc083307f7e,Emotet,316,200,316,0.000537,
a8ea25a295d779c1be00757f1cede66b04ecbb5cc9f2c682a02718b09f38622a,Trickbot,17,17,17,0.000044,
a8f5ccadadc10560f281503f4b446f09f6a12afc239aba736aa3d7c2cbc3d551,Emotet,232,187,232,0.000375,
a90a916a4c265f4ba0242876a1a9215fcec52fe9d6d03213c5cf4f66ecfa56bd,Trickbot,43,36,43,0.000067,
a90ae4acc3dd0b7b5f92bfe8333b61e747208a55225816e109b0ffee9ca00f8e,Trickbot,1344,873,1344,0.001958,
a91677930ad2ac082da1382de7b6e9d0adfc5fc2ca0379d4c9c35e92c3db07b3,Trickbot,42,35,42,0.000078,
a92625f94960998922ec7af5418389cb65d1e5c576c3263b69cabf1dd4beb4df,Trickbot,8,8,8,0.000026,
a928677f7ff7e94089be68bdf6f01c512f23699480dd7f4922fc451dc04b8bf0,Trickbot,74,61,74,0.000111,
a935b7539339ba55c90df39c9605424adc5b2ecec8135c8d79f40748c20fa6e1,Emotet,375,204,375,0.000515,
a953f284519f19356831b03e79c782934f3a9a60cd0ab044b102a0c7a90a4ae0,Trickbot,1176,755,1176,0.001808,265
a9550c24eb66f6e5e3823106d06b56c85c0d9b9b99ec4907c57439ca978f245b,Trickbot,42,27,42,0.000073,
a95ce1288d1f507831a7c257d2ee148f8fffbe4690e2a8dc8d96ce4886e094a1,Trickbot,40,27,40,0.000082,
a963dfe4fa8437cb53c27dc404d9803c332264b3eeadfc63596dfe11f0fe4da9,Trickbot,9,9,9,0.000023,
a96fd64d92b657be539cc74308759cdcf4bf0f79ec36caab5e095beaf1711f49,Trickbot,43,36,43,0.000075,
a97d7b9a56d67eab7e7806e29a85a3f387ecbd935b3c3b5438d6442ac0fd72e9,Emotet,340,201,340,0.000453,
a981254373f558c38f453e1c585fe97a60382e10720d08b863780f3cbac97f2c,Emotet,250,148,250,0.000325,
a99128e79e8730c739ef6059c5be1012dc0690595ac62ba8758fd40864046c7d,Emotet,82,61,82,0.000148,
a996c3ee4fbea31b6a38c7274e1fa04de2eb62b9cced3dbd1a795c7a25621ab9,Trickbot,70,53,70,0.000116,
a9971949341c87ec109c0d6cb7bb4aa3c3829fdcab5c212e1d35782c546bc089,Trickbot,18,18,18,0.000049,
a99aca9234a023bcc5905272c781563351413fc4f7643b9a06ccf2d725862830,Emotet,331,189,331,0.000579,63
a9a1834569311be4af0273aa9547145271db9ed83a60d25338c684f8960feb6a,Trickbot,17,17,17,0.000050,
a9a48a4e3dad9844558d733c4ce4506bc4825aa1a5c00b3f466341838d6e97e6,Emotet,26,19,26,0.000062,
a9b00d12f7fa52209a8ead91bb595522effc0ab5e4dcfa02e0d145ae7ea1cb19,Trickbot,1466,937,1466,0.002884,
a9b1c51069a1cde2f9ac2313f102f1b60cc2f171336af10b17c89219200ded8c,Emotet,199,141,199,0.000278,
a9e5329163cd7eff2ccdf037e955410dd58f9acff810001e8f815c679fcee0aa,Trickbot,1875,1203,1875,0.003257,
a9efb2750ede39824439b60c5d719eba7876cbc4cf3fd2b0fc886e3520e84629,Emotet,263,181,263,0.000378,
a9f40fd819bae4a7604370bbd795cc8077bb19b6069d73c013419a93d15363a5,Emotet,299,192,299,0.000461,
a9f8a51ede68effc0b57979ef7dc54fd03ac81e331c3c0c9a4a5fd44c5fad143,Emotet,173,138,173,0.000248,
aa0a18052aa46a75d0fb371673fd91d6caf7a11f49916b2f2223ac779795cf09,Emotet,76,65,76,0.000145,
aa144a50a047462991a4245b4a422d7d604db06badf84074a5315a05498e4118,Emotet,71,41,71,0.000102,13
aa372bb833ced6b89b4cdc98e20359a134de6e1d30a71a9e6fc20a0a68329eb2,Emotet,956,932,956,0.001763,
aa4ec392b60618efeac49128f05e70c405fac4e977740b4a8c2b7f4c5480af16,Emotet,313,168,313,0.000467,
aa4fa5a9bfa6d0dd8ad33481134ac63db1d2164c86be0ee391952fc3ff66e367,Trickbot,1063,739,1063,0.001772,
aa55e19529c9b6c9a3a548ff8ac05e05a7c88a241d171c3b3881142d945ed6a4,Emotet,175,139,175,0.000282,
aa64e15b912fe52162bdfa1d065e79dba23be68df0b60b41240245ef31c1518a,Emotet,312,190,312,0.000491,
aa8b62ce50796d51486ad0d867f589f98a1cce38aacccae088efba073e7e000a,Emotet,259,187,259,0.000366,
aabf54eb27de3d72078bbe8d99a92f5bcc1e43ff86774eb5321ed25fba5d27d4,Trickbot,75,57,75,0.000157,
aadfff6643425e6894e386527b0d5ca22268d0b5ca10734d82123c11c4441a36,Trickbot,117,68,117,0.000177,
aae72e8a3d317a33d56eff98c43f961efe79ede470eedac87fed6c461c9b4cdd,Trickbot,136,65,136,0.000209,
aae95e8f2169419538976f474ede4a67799c9a8658924a09a23045805d23a806,Emotet,1007,941,1007,0.001890,272
aae9e9b6bf0816154f8cf45053397d241d40dbe11c20992f926ba387c16dd7e4,Trickbot,17,17,17,0.000047,
aaeec8e8075496539737406f2b81152aec6e113c2ec5ae0c4862ea7341dbb651,Trickbot,18,9,18,0.000030,
aaf7a5d4eb2b3fe82052994558f166574a2c60ab440bebf2af5729e34a2a9179,Trickbot,63,51,63,0.000098,
aafd7ad64cc558d62786f1f02018bd37dca8362650d2755415d0fc405adb887c,Emotet,65,37,65,0.000093,
ab039613e71f3f5d0e038d3101d3fc5589cde0d2037ad3bb22cfc46a675bb904,Trickbot,54,38,54,0.000092,
ab042b84e1cef4d67e811cddaf0b7c919262823fa75502e38e8f6e55a0b654a4,Trickbot,18,18,18,0.000046,
ab190344685f4225d11e488a5aa99ed8237b3621cfffffbeaa7541df7c7faf2e,Emotet,35,26,35,0.000059,
ab1d8bcbac29f96d6c3405074a171716c7e797e81f8b18748845f7abe4f833b9,Trickbot,61,48,61,0.000118,
ab44f46c06c84e0ae5d34f4a98aea729fbfc5e76fa3e6666f5c24f49df17c183,Trickbot,82,70,82,0.000143,
ab457f07c1c679f913c2faf596a73f287aa76baa61fced06c3ac01c201c73f31,Emotet,150,130,150,0.000286,34
ab4cc239e0e4bd947f933ac943b212faed7e9fe8da65c81e4b366261e80d54ba,Trickbot,83,63,83,0.000124,
ab54a95253d82bf0746fc261e563f99ddfc5577e14ea773a317ba96262e04f7a,Trickbot,1200,767,1200,0.002068,
ab64e8d3cc488e90642f0b95d4d5368731eb0b5997df36ec9ef5039625178d36,Emotet,61,28,61,0.000090,
ab6c6e29d9718b05cd876ae1bdc886b94ad3b296bc6172682fc97437ccd14c8b,Trickbot,74,61,74,0.000116,
ab756bd759d5681134e0a3a17e67ca57c6d9f6633aa34abe25467e969f49ded6,Emotet,19,15,19,0.000049,
ab8b95ffb790788bd39da22ec06724716872560abb7db50b6d2cbb07d44eaf78,Trickbot,1451,871,1451,0.002292,
aba6017fd6d1c8846a4a0f6e0089faa6871cd85fdb49580185322823a213c833,Emotet,34,22,34,0.000067,
abc409f935bfc1f15c5348ffa59446eb9a2d83da4c320aa8709b71103ee16645,Trickbot,14,8,14,0.000040,
abe27ec65f3abd4c0ecb9fa0974cab24e4d0e8e84e21afeddc8dbf4320bf5c48,Emotet,248,178,248,0.000376,
ac00aabd272e9eafc441a6889ea8b6ff68d833ff46e85a108f721c656b1ef174,Emotet,192,138,192,0.000323,38
ac1a71a3111d5c4a7f65a5c161d9a498b5943693848eafee02150d39ca799360,Trickbot,83,62,83,0.000145,
ac27e0944ce794ebbb7e5fb8a851b9b0586b3b674dfa39e196a8cd47e9ee72b2,Trickbot,88,75,88,0.000147,
ac330fe7bd09b7cd04459d94ef412f48979e58df9e4d4a847cd8827e03d41eab,Emotet,335,183,335,0.000494,
ac35a81fe5446f89e7e02ccda429de3bc670ffc0b837e6023e5038573bf01bb9,Emotet,69,32,69,0.000104,
ac3973b3aaa102e819fb3199ed522f1c6b0f3cc973fc448643586a239d5740de,Emotet,171,142,171,0.000300,
ac43c3b9dc02ed4455c075fbd7941019ecf5a40296bff1f9ac9bc6a8f96248e4,Emotet,291,187,291,0.000437,
ac48f9454bd10349e30161a946272267aaa3423cc8b8148193c607536cc1f44f,Emotet,294,192,294,0.000434,
ac4e20a74e488ff6ec1eb70e813b66c211fb0f529c341e61b1e20b4af8772c6f,Trickbot,1248,802,1248,0.002037,
ac56b41b6ab8008e0406a57498b381cc2ebba435f0f913d942da89ef73e790cb,Trickbot,131,98,131,0.000246,
ac5f1fe1531a74ec905b518ee42fdc2c85701a74c5c4f9b9c9f5cbeeb7865533,Emotet,139,88,139,0.000194,28
ac7398a3515816f43425e5b5a445ad826a5c453e3e06c02fae48e34c6a43fc79,Emotet,1127,980,1127,0.002118,
ac7bbb7ae089597af0eb9a148d3072d96debc0ec4f8846816ae8d25d4c76e8d3,Emotet,54,34,54,0.000095,
ac8587f6955784f9a2d6cf70bcdce024122c8ec7b459b7e9c8da99dec5d125e0,Trickbot,1872,1213,1872,0.003237,
ac972fc95f96bf7b11532e14b52d6f051bd07592f2d858242b0eed2579fd8a3d,Emotet,317,224,317,0.000538,
